,SP_surplus,target_lag_1,SE_surplus,DE_surplus,sin_hour,IT_green_energy_lag_1,SP_green_energy,DK_green_energy,SP_surplus_lag_1,DK_surplus,HU_surplus_lag_1,IT_green_energy_lag_24,IT_green_energy,PO_surplus,SP_green_energy_lag_1,DE_green_energy,HU_Load_monthly_mean,HU_surplus,target_lag_24,PO_green_energy_lag_24,DK_surplus_lag_2,PO_surplus_lag_3,NE_surplus,HU_surplus_lag_24,HU_green_energy_lag_24,target
2022-10-08 00:00:00,-56184.0,3.0,-657.0,-40100.0,0.0,3184.0,27676.0,2746.0,-60992.0,55.0,-15250.0,4076.0,2936.0,-12376.0,26048.0,124194.0,18290.0,-14690.0,3.0,2016.0,262.0,-13230.0,-29382.0,-15224.0,674.0,3.0
2022-10-08 01:00:00,-54040.0,3.0,-556.0,-41443.0,0.2588,2936.0,27816.0,2580.0,-56184.0,-96.0,-14690.0,4732.0,2868.0,-12560.0,27676.0,123285.0,18270.0,-14530.0,3.0,2124.0,203.0,-12670.0,-28806.0,-15140.0,672.0,3.0
2022-10-08 02:00:00,-51132.0,3.0,-880.0,-48840.0,0.5,2868.0,29808.0,2470.0,-54040.0,-245.0,-14530.0,4256.0,2914.0,-12824.0,27816.0,116546.0,18260.0,-14780.0,3.0,2176.0,55.0,-12400.0,-28774.0,-15660.0,678.0,3.0
2022-10-08 03:00:00,-47568.0,3.0,-1120.0,-58221.0,0.707,2914.0,32456.0,2274.0,-51132.0,-696.0,-14780.0,4730.0,3432.0,-13590.0,29808.0,110190.0,18240.0,-15210.0,3.0,2488.0,-96.0,-12376.0,-28161.0,-17250.0,690.0,4.0
2022-10-08 04:00:00,-47484.0,4.0,-719.0,-70364.0,0.866,3432.0,35328.0,2354.0,-47568.0,-736.0,-15210.0,7380.0,5252.0,-14260.0,32456.0,106566.0,18240.0,-16210.0,3.0,3440.0,-245.0,-12560.0,-29300.0,-19740.0,726.0,4.0
2022-10-08 05:00:00,-50772.0,4.0,-471.0,-74084.0,0.966,5252.0,36508.0,2404.0,-47484.0,-925.0,-16210.0,9990.0,7108.0,-14504.0,35328.0,112122.0,18240.0,-15840.0,3.0,5156.0,-696.0,-12824.0,-30797.0,-19180.0,1524.0,4.0
2022-10-08 06:00:00,-54620.0,4.0,-895.0,-77037.0,1.0,7108.0,36020.0,2496.0,-50772.0,-972.0,-15840.0,11800.0,8620.0,-14216.0,36508.0,123215.0,18220.0,-13704.0,3.0,6056.0,-736.0,-13590.0,-30896.0,-15896.0,3756.0,3.0
2022-10-08 07:00:00,-49884.0,3.0,-856.0,-70099.0,0.966,8620.0,46608.0,2906.0,-54620.0,-634.0,-13704.0,12100.0,10150.0,-13800.0,36020.0,138430.0,18220.0,-11420.0,3.0,6652.0,-925.0,-14260.0,-28076.0,-12740.0,5760.0,3.0
2022-10-08 08:00:00,-30928.0,3.0,-429.0,-56662.0,0.866,10150.0,68524.0,3192.0,-49884.0,-296.0,-11420.0,12664.0,11300.0,-13140.0,46608.0,158435.0,18200.0,-9910.0,3.0,7896.0,-972.0,-14504.0,-24565.0,-10360.0,7120.0,4.0
2022-10-08 09:00:00,-13496.0,4.0,235.0,-29809.0,0.707,11300.0,86568.0,3620.0,-30928.0,130.0,-9910.0,12720.0,12210.0,-12340.0,68524.0,190954.0,18200.0,-9370.0,3.0,9010.0,-634.0,-14216.0,-23215.0,-9250.0,7804.0,3.0
2022-10-08 10:00:00,-10724.0,3.0,443.0,-14993.0,0.5,12210.0,90040.0,4108.0,-13496.0,597.0,-9370.0,12410.0,12920.0,-12110.0,86568.0,204184.0,18190.0,-9576.0,3.0,8600.0,-296.0,-13800.0,-21712.0,-9250.0,7800.0,3.0
2022-10-08 11:00:00,-15264.0,3.0,183.0,-4601.0,0.2588,12920.0,86600.0,4270.0,-10724.0,735.0,-9576.0,11630.0,13170.0,-12380.0,90040.0,207102.0,18180.0,-10520.0,3.0,7470.0,130.0,-13140.0,-22025.0,-9700.0,7320.0,3.0
2022-10-08 12:00:00,-17216.0,3.0,33.0,-6159.0,0.0,13170.0,81412.0,4440.0,-15264.0,866.0,-10520.0,10160.0,12580.0,-13350.0,86600.0,200597.0,18180.0,-12150.0,3.0,6120.0,597.0,-12340.0,-23106.0,-11290.0,6320.0,3.0
2022-10-08 13:00:00,-14924.0,3.0,-135.0,-23871.0,-0.2588,12580.0,79400.0,4336.0,-17216.0,742.0,-12150.0,8430.0,10430.0,-14300.0,81412.0,180983.0,18160.0,-14070.0,3.0,4256.0,735.0,-12110.0,-25595.0,-14024.0,4736.0,3.0
2022-10-08 14:00:00,-15560.0,3.0,-757.0,-55014.0,-0.5,10430.0,77836.0,3868.0,-14924.0,59.0,-14070.0,6936.0,5652.0,-14920.0,79400.0,147380.0,18160.0,-16250.0,3.0,2732.0,866.0,-12380.0,-30536.0,-17140.0,2668.0,3.0
2022-10-08 15:00:00,-20940.0,3.0,-625.0,-82403.0,-0.707,5652.0,72824.0,3580.0,-15560.0,-205.0,-16250.0,6480.0,5816.0,-15350.0,77836.0,120945.0,18160.0,-17760.0,3.0,2928.0,742.0,-13350.0,-38379.0,-19330.0,1125.0,3.0
2022-10-08 16:00:00,-38836.0,3.0,-178.0,-91815.0,-0.866,5816.0,55356.0,3558.0,-20940.0,-154.0,-17760.0,9440.0,9130.0,-15210.0,72824.0,117630.0,18180.0,-19490.0,3.0,3622.0,59.0,-14300.0,-43727.0,-20850.0,925.0,3.0
2022-10-08 17:00:00,-62820.0,3.0,-109.0,-94174.0,-0.966,9130.0,35188.0,3480.0,-38836.0,-29.0,-19490.0,6776.0,7030.0,-14710.0,55356.0,117081.0,18190.0,-19550.0,3.0,3704.0,-205.0,-14920.0,-46178.0,-20770.0,1090.0,4.0
2022-10-08 18:00:00,-68756.0,4.0,156.0,-91180.0,-1.0,7030.0,34424.0,3328.0,-62820.0,-9.0,-19550.0,4176.0,4680.0,-13980.0,35188.0,107637.0,18190.0,-18510.0,3.0,3784.0,-154.0,-15350.0,-44969.0,-19860.0,1080.0,4.0
2022-10-08 19:00:00,-66400.0,4.0,-19.0,-91884.0,-0.966,4680.0,32940.0,3082.0,-68756.0,-85.0,-18510.0,3280.0,3456.0,-12984.0,34424.0,97312.0,18190.0,-17280.0,3.0,3832.0,-29.0,-15210.0,-43490.0,-18610.0,1044.0,3.0
2022-10-08 20:00:00,-61168.0,3.0,-427.0,-93338.0,-0.866,3456.0,30908.0,2844.0,-66400.0,-182.0,-17280.0,3048.0,3208.0,-11830.0,32940.0,86451.0,18190.0,-16190.0,3.0,3662.0,-9.0,-14710.0,-42012.0,-17780.0,1089.0,3.0
2022-10-08 21:00:00,-56268.0,3.0,-852.0,-88505.0,-0.707,3208.0,29860.0,2612.0,-61168.0,-219.0,-16190.0,3154.0,3436.0,-10880.0,30908.0,79754.0,18180.0,-15180.0,3.0,3304.0,-85.0,-13980.0,-40633.0,-17060.0,1082.0,3.0
2022-10-08 22:00:00,-57312.0,3.0,-839.0,-84055.0,-0.5,3436.0,24720.0,2424.0,-56268.0,-302.0,-15180.0,2958.0,3124.0,-10320.0,29860.0,75312.0,18160.0,-14190.0,3.0,3068.0,-182.0,-12984.0,-38930.0,-16180.0,1032.0,3.0
2022-10-08 23:00:00,-54660.0,3.0,-822.0,-82446.0,-0.2588,3124.0,23596.0,2204.0,-57312.0,-453.0,-14190.0,3184.0,3048.0,-10184.0,24720.0,71535.0,18140.0,-13430.0,3.0,3080.0,-219.0,-11830.0,-37094.0,-15250.0,983.0,3.0
2022-10-09 00:00:00,-49312.0,3.0,-905.0,-81531.0,0.0,3048.0,25800.0,1974.0,-54660.0,-633.0,-13430.0,2936.0,3052.0,-9890.0,23596.0,68253.0,18130.0,-12904.0,3.0,3048.0,-302.0,-10880.0,-36419.0,-14690.0,932.0,3.0
2022-10-09 01:00:00,-45508.0,3.0,-975.0,-83114.0,0.2588,3052.0,28204.0,1698.0,-49312.0,-913.0,-12904.0,2868.0,3048.0,-10010.0,25800.0,66284.0,18100.0,-12570.0,3.0,2908.0,-453.0,-10320.0,-36342.0,-14530.0,882.0,4.0
2022-10-09 02:00:00,-43620.0,4.0,-876.0,-88168.0,0.5,3048.0,29180.0,1470.0,-45508.0,-1183.0,-12570.0,2914.0,3692.0,-10460.0,28204.0,61586.0,18080.0,-12750.0,3.0,2820.0,-633.0,-10184.0,-36177.0,-14780.0,803.0,4.0
2022-10-09 03:00:00,-44832.0,4.0,-1172.0,-96056.0,0.707,3692.0,28260.0,1275.0,-43620.0,-1517.0,-12750.0,3432.0,3604.0,-11140.0,29180.0,54708.0,18060.0,-13100.0,4.0,2752.0,-913.0,-9890.0,-35733.0,-15210.0,829.0,4.0
2022-10-09 04:00:00,-47564.0,4.0,-1429.0,-99739.0,0.866,3604.0,27336.0,1170.0,-44832.0,-1811.0,-13100.0,5252.0,3872.0,-11630.0,28260.0,52863.0,18050.0,-13820.0,4.0,2972.0,-1183.0,-10010.0,-35848.0,-16210.0,867.0,4.0
2022-10-09 05:00:00,-51412.0,4.0,-1757.0,-98917.0,0.966,3872.0,25428.0,1241.0,-47564.0,-1927.0,-13820.0,7108.0,5252.0,-12056.0,27336.0,59682.0,18030.0,-14020.0,4.0,4026.0,-1517.0,-10460.0,-36624.0,-15840.0,1813.0,3.0
2022-10-09 06:00:00,-50432.0,3.0,-2072.0,-90546.0,1.0,5252.0,27556.0,1461.0,-51412.0,-1751.0,-14020.0,8620.0,7860.0,-12460.0,25428.0,82806.0,18030.0,-12880.0,3.0,4890.0,-1811.0,-11140.0,-34804.0,-13704.0,3762.0,3.0
2022-10-09 07:00:00,-47080.0,3.0,-2176.0,-69573.0,0.966,7860.0,36436.0,1637.0,-50432.0,-1499.0,-12880.0,10150.0,8790.0,-12110.0,27556.0,114086.0,18020.0,-10580.0,3.0,5332.0,-1927.0,-11630.0,-30426.0,-11420.0,5424.0,3.0
2022-10-09 08:00:00,-34532.0,3.0,-1820.0,-47826.0,0.866,8790.0,53148.0,1896.0,-47080.0,-1116.0,-10580.0,11300.0,9520.0,-11336.0,36436.0,143792.0,18000.0,-8750.0,4.0,6024.0,-1751.0,-12056.0,-26391.0,-9910.0,6404.0,3.0
2022-10-09 09:00:00,-26524.0,3.0,-1249.0,-22378.0,0.707,9520.0,62828.0,2332.0,-34532.0,-726.0,-8750.0,12210.0,9784.0,-11040.0,53148.0,174923.0,17980.0,-8290.0,3.0,6704.0,-1499.0,-12460.0,-23018.0,-9370.0,6720.0,2.0
2022-10-09 10:00:00,-25208.0,2.0,-1055.0,1165.0,0.5,9784.0,65696.0,2600.0,-26524.0,-674.0,-8290.0,12920.0,9430.0,-11260.0,62828.0,193950.0,17970.0,-8410.0,3.0,6664.0,-1116.0,-12110.0,-20730.0,-9576.0,6456.0,2.0
2022-10-09 11:00:00,-27408.0,2.0,-741.0,7313.0,0.2588,9430.0,65640.0,2712.0,-25208.0,-579.0,-8410.0,13170.0,9320.0,-11370.0,65696.0,192828.0,17970.0,-8744.0,3.0,5820.0,-726.0,-11336.0,-20329.0,-10520.0,5670.0,4.0
2022-10-09 12:00:00,-20524.0,4.0,-497.0,-5156.0,0.0,9320.0,69620.0,2684.0,-27408.0,-518.0,-8744.0,12580.0,10480.0,-11970.0,65640.0,175581.0,17950.0,-9750.0,3.0,4940.0,-674.0,-11040.0,-21739.0,-12150.0,4556.0,3.0
2022-10-09 13:00:00,-15932.0,3.0,-1043.0,-29739.0,-0.2588,10480.0,70724.0,2548.0,-20524.0,-812.0,-9750.0,10430.0,8050.0,-13624.0,69620.0,147736.0,17940.0,-12030.0,3.0,4116.0,-579.0,-11260.0,-25032.0,-14070.0,3280.0,3.0
2022-10-09 14:00:00,-17732.0,3.0,-1900.0,-68575.0,-0.5,8050.0,67760.0,2214.0,-15932.0,-1538.0,-12030.0,5652.0,5350.0,-15450.0,70724.0,107519.0,17940.0,-14910.0,3.0,3696.0,-518.0,-11370.0,-30560.0,-16250.0,1841.0,3.0
2022-10-09 15:00:00,-27208.0,3.0,-2408.0,-94922.0,-0.707,5350.0,58780.0,1991.0,-17732.0,-1833.0,-14910.0,5816.0,6110.0,-17100.0,67760.0,89655.0,17940.0,-17200.0,3.0,4136.0,-812.0,-11970.0,-38816.0,-17760.0,920.0,3.0
2022-10-09 16:00:00,-49764.0,3.0,-1919.0,-95121.0,-0.866,6110.0,38072.0,2172.0,-27208.0,-1575.0,-17200.0,9130.0,7290.0,-17520.0,58780.0,100541.0,17950.0,-19180.0,3.0,4560.0,-1538.0,-13624.0,-43928.0,-19490.0,728.0,3.0
2022-10-09 17:00:00,-68004.0,3.0,-1271.0,-83505.0,-0.966,7290.0,26028.0,2578.0,-49764.0,-952.0,-19180.0,7030.0,5516.0,-17070.0,38072.0,115017.0,17950.0,-19400.0,4.0,4480.0,-1833.0,-15450.0,-44407.0,-19550.0,734.0,4.0
2022-10-09 18:00:00,-73636.0,4.0,-671.0,-68051.0,-1.0,5516.0,27784.0,2868.0,-68004.0,-735.0,-19400.0,4680.0,3916.0,-16240.0,26028.0,124770.0,17970.0,-18460.0,4.0,4160.0,-1575.0,-17100.0,-40906.0,-18510.0,730.0,4.0
2022-10-09 19:00:00,-71060.0,4.0,-383.0,-57049.0,-0.966,3916.0,27748.0,2908.0,-73636.0,-564.0,-18460.0,3456.0,3436.0,-15176.0,27784.0,132717.0,17970.0,-17020.0,3.0,3980.0,-952.0,-17520.0,-37590.0,-17280.0,734.0,4.0
2022-10-09 20:00:00,-63136.0,4.0,-184.0,-53104.0,-0.866,3436.0,29536.0,2978.0,-71060.0,-358.0,-17020.0,3208.0,3428.0,-13520.0,27748.0,133991.0,17950.0,-15864.0,3.0,3868.0,-735.0,-17070.0,-34447.0,-16190.0,780.0,4.0
2022-10-09 21:00:00,-59020.0,4.0,-143.0,-36505.0,-0.707,3428.0,27216.0,2814.0,-63136.0,-360.0,-15864.0,3436.0,3750.0,-12140.0,29536.0,140645.0,17940.0,-14700.0,3.0,3852.0,-564.0,-16240.0,-31731.0,-15180.0,937.0,4.0
2022-10-09 22:00:00,-58872.0,4.0,-351.0,-26794.0,-0.5,3750.0,23436.0,2578.0,-59020.0,-551.0,-14700.0,3124.0,3794.0,-11480.0,27216.0,145854.0,17940.0,-13810.0,3.0,3828.0,-358.0,-15176.0,-29609.0,-14190.0,1007.0,4.0
2022-10-09 23:00:00,-51544.0,4.0,-672.0,-24994.0,-0.2588,3794.0,27236.0,2416.0,-58872.0,-705.0,-13810.0,3048.0,4180.0,-11220.0,23436.0,144252.0,17920.0,-13230.0,3.0,3648.0,-360.0,-13520.0,-28663.0,-13430.0,1051.0,3.0
2022-10-10 00:00:00,-44204.0,3.0,-930.0,-27222.0,0.0,4180.0,32284.0,2672.0,-51544.0,-363.0,-13230.0,3052.0,4130.0,-11080.0,27236.0,140902.0,17890.0,-12720.0,3.0,3680.0,-551.0,-12140.0,-27530.0,-12904.0,1124.0,3.0
2022-10-10 01:00:00,-42752.0,3.0,-840.0,-33567.0,0.2588,4130.0,32828.0,2752.0,-44204.0,-293.0,-12720.0,3048.0,3624.0,-11176.0,32284.0,137665.0,17870.0,-12904.0,4.0,3568.0,-705.0,-11480.0,-27880.0,-12570.0,1293.0,3.0
2022-10-10 02:00:00,-43544.0,3.0,-625.0,-47424.0,0.5,3624.0,32608.0,3000.0,-42752.0,-243.0,-12904.0,3692.0,3728.0,-12184.0,32828.0,131864.0,17860.0,-13736.0,4.0,3246.0,-363.0,-11220.0,-28801.0,-12750.0,1314.0,3.0
2022-10-10 03:00:00,-54492.0,3.0,-961.0,-74894.0,0.707,3728.0,26532.0,3488.0,-43544.0,-259.0,-13736.0,3604.0,3758.0,-14730.0,32608.0,122263.0,17860.0,-15840.0,4.0,3056.0,-293.0,-11080.0,-32209.0,-13100.0,1346.0,3.0
2022-10-10 04:00:00,-72672.0,3.0,-1639.0,-112495.0,0.866,3758.0,20572.0,3712.0,-54492.0,-399.0,-15840.0,3872.0,5436.0,-15640.0,26532.0,113870.0,17870.0,-18690.0,4.0,2958.0,-243.0,-11176.0,-37675.0,-13820.0,1367.0,3.0
2022-10-10 05:00:00,-85464.0,3.0,-1289.0,-116656.0,0.966,5436.0,20340.0,3720.0,-72672.0,-364.0,-18690.0,5252.0,8320.0,-15304.0,20572.0,127341.0,17870.0,-18130.0,3.0,3540.0,-259.0,-12184.0,-44141.0,-14020.0,1969.0,3.0
2022-10-10 06:00:00,-87976.0,3.0,-1228.0,-119719.0,1.0,8320.0,21768.0,3896.0,-85464.0,-246.0,-18130.0,7860.0,8880.0,-14310.0,20340.0,133308.0,17890.0,-15704.0,3.0,3960.0,-399.0,-14730.0,-44842.0,-12880.0,3484.0,3.0
2022-10-10 07:00:00,-86500.0,3.0,-1312.0,-115011.0,0.966,8880.0,26204.0,4018.0,-87976.0,-234.0,-15704.0,8790.0,8600.0,-12480.0,21768.0,139789.0,17890.0,-12880.0,3.0,4464.0,-364.0,-15640.0,-41384.0,-10580.0,5364.0,3.0
2022-10-10 08:00:00,-82260.0,3.0,-836.0,-106438.0,0.866,8600.0,31520.0,4344.0,-86500.0,108.0,-12880.0,9520.0,8740.0,-11384.0,26204.0,149448.0,17890.0,-10820.0,3.0,5372.0,-246.0,-15304.0,-38169.0,-8750.0,6740.0,3.0
2022-10-10 09:00:00,-79044.0,3.0,-436.0,-97178.0,0.707,8740.0,35764.0,4384.0,-82260.0,99.0,-10820.0,9784.0,8120.0,-11176.0,31520.0,159344.0,17890.0,-9930.0,2.0,5692.0,-234.0,-14310.0,-36979.0,-8290.0,6950.0,3.0
2022-10-10 10:00:00,-76048.0,3.0,-535.0,-75647.0,0.5,8120.0,40020.0,4040.0,-79044.0,-240.0,-9930.0,9430.0,8270.0,-11610.0,35764.0,177746.0,17890.0,-9990.0,2.0,5680.0,108.0,-12480.0,-37581.0,-8410.0,6650.0,4.0
2022-10-10 11:00:00,-73760.0,4.0,-630.0,-64824.0,0.2588,8270.0,41664.0,3456.0,-76048.0,-701.0,-9990.0,9320.0,6852.0,-11900.0,40020.0,184429.0,17870.0,-10650.0,4.0,5104.0,99.0,-11384.0,-38140.0,-8744.0,6270.0,4.0
2022-10-10 12:00:00,-69828.0,4.0,-902.0,-68485.0,0.0,6852.0,42856.0,2924.0,-73760.0,-1098.0,-10650.0,10480.0,6270.0,-13470.0,41664.0,175478.0,17890.0,-13096.0,3.0,4410.0,-240.0,-11176.0,-39660.0,-9750.0,5440.0,3.0
2022-10-10 13:00:00,-69740.0,3.0,-1605.0,-90180.0,-0.2588,6270.0,40724.0,2604.0,-69828.0,-1402.0,-13096.0,8050.0,6176.0,-15280.0,42856.0,150519.0,17890.0,-16010.0,3.0,2868.0,-701.0,-11610.0,-39949.0,-12030.0,4024.0,3.0
2022-10-10 14:00:00,-73176.0,3.0,-1906.0,-112189.0,-0.5,6176.0,37244.0,2488.0,-69740.0,-1866.0,-16010.0,5350.0,5450.0,-16230.0,40724.0,125657.0,17900.0,-18180.0,3.0,1748.0,-1098.0,-11900.0,-40250.0,-14910.0,2278.0,3.0
2022-10-10 15:00:00,-77028.0,3.0,-1748.0,-125903.0,-0.707,5450.0,33104.0,2744.0,-73176.0,-1554.0,-18180.0,6110.0,5884.0,-16770.0,37244.0,116455.0,17900.0,-19790.0,3.0,1455.0,-1402.0,-13470.0,-42977.0,-17200.0,960.0,3.0
2022-10-10 16:00:00,-83220.0,3.0,-1674.0,-129071.0,-0.866,5884.0,26420.0,2980.0,-77028.0,-1222.0,-19790.0,7290.0,8760.0,-17090.0,33104.0,120645.0,17940.0,-21340.0,3.0,1754.0,-1866.0,-15280.0,-45431.0,-19180.0,767.0,3.0
2022-10-10 17:00:00,-93068.0,3.0,-1782.0,-130313.0,-0.966,8760.0,22000.0,3452.0,-83220.0,-450.0,-21340.0,5516.0,6316.0,-16450.0,26420.0,118149.0,17950.0,-21220.0,4.0,1754.0,-1554.0,-16230.0,-46851.0,-19400.0,769.0,3.0
2022-10-10 18:00:00,-97044.0,3.0,-1923.0,-122939.0,-1.0,6316.0,22664.0,3896.0,-93068.0,163.0,-21220.0,3916.0,3982.0,-15530.0,22000.0,110907.0,17970.0,-20140.0,4.0,1575.0,-1222.0,-16770.0,-44950.0,-18460.0,754.0,3.0
2022-10-10 19:00:00,-92300.0,3.0,-2324.0,-109055.0,-0.966,3982.0,20560.0,4072.0,-97044.0,468.0,-20140.0,3436.0,3534.0,-14140.0,22664.0,111273.0,17970.0,-18850.0,4.0,1609.0,-450.0,-17090.0,-42685.0,-17020.0,749.0,3.0
2022-10-10 20:00:00,-82788.0,3.0,-2142.0,-98246.0,-0.866,3534.0,19368.0,4080.0,-92300.0,726.0,-18850.0,3428.0,3392.0,-13020.0,20560.0,107351.0,17970.0,-17920.0,4.0,2194.0,163.0,-16450.0,-40718.0,-15864.0,748.0,3.0
2022-10-10 21:00:00,-77104.0,3.0,-2380.0,-84606.0,-0.707,3392.0,17088.0,3628.0,-82788.0,272.0,-17920.0,3750.0,3554.0,-12290.0,19368.0,108074.0,17970.0,-17140.0,4.0,2814.0,468.0,-15530.0,-39015.0,-14700.0,881.0,3.0
2022-10-10 22:00:00,-74984.0,3.0,-2682.0,-67946.0,-0.5,3554.0,14756.0,4148.0,-77104.0,919.0,-17140.0,3794.0,3848.0,-11940.0,17088.0,115092.0,17970.0,-16184.0,4.0,3116.0,726.0,-14140.0,-37749.0,-13810.0,1005.0,3.0
2022-10-10 23:00:00,-74012.0,3.0,-2814.0,-64049.0,-0.2588,3848.0,11868.0,4220.0,-74984.0,1071.0,-16184.0,4180.0,3992.0,-11544.0,14756.0,113768.0,17970.0,-15370.0,3.0,3278.0,272.0,-13020.0,-37018.0,-13230.0,1069.0,3.0
2022-10-11 00:00:00,-71772.0,3.0,-2832.0,-67058.0,0.0,3992.0,11304.0,4204.0,-74012.0,1204.0,-15370.0,4130.0,4144.0,-11550.0,11868.0,106539.0,17950.0,-14880.0,3.0,3496.0,919.0,-12290.0,-36956.0,-12720.0,1250.0,3.0
2022-10-11 01:00:00,-69884.0,3.0,-3104.0,-70398.0,0.2588,4144.0,11772.0,4110.0,-71772.0,1114.0,-14880.0,3624.0,4264.0,-12100.0,11304.0,104946.0,17950.0,-14904.0,3.0,3794.0,1071.0,-11940.0,-37363.0,-12904.0,1202.0,3.0
2022-10-11 02:00:00,-69120.0,3.0,-2784.0,-84860.0,0.5,4264.0,13308.0,3956.0,-69884.0,755.0,-14904.0,3728.0,4468.0,-13280.0,11772.0,97455.0,17940.0,-15576.0,3.0,3938.0,1204.0,-11544.0,-37937.0,-13736.0,1088.0,3.0
2022-10-11 03:00:00,-69388.0,3.0,-2808.0,-115995.0,0.707,4468.0,16172.0,4056.0,-69120.0,384.0,-15576.0,3758.0,4750.0,-16056.0,13308.0,81222.0,17940.0,-17260.0,3.0,4390.0,1114.0,-11550.0,-40132.0,-15840.0,1074.0,3.0
2022-10-11 04:00:00,-77852.0,3.0,-2840.0,-145996.0,0.866,4750.0,18368.0,3944.0,-69388.0,-253.0,-17260.0,5436.0,6160.0,-17500.0,16172.0,81214.0,17950.0,-19980.0,3.0,5548.0,755.0,-12100.0,-44676.0,-18690.0,1173.0,3.0
2022-10-11 05:00:00,-90752.0,3.0,-2430.0,-155388.0,0.966,6160.0,17172.0,3900.0,-77852.0,-399.0,-19980.0,8320.0,9230.0,-17810.0,18368.0,89642.0,17970.0,-19950.0,3.0,6736.0,384.0,-13280.0,-50977.0,-18130.0,2100.0,3.0
2022-10-11 06:00:00,-91476.0,3.0,-2200.0,-154441.0,1.0,9230.0,20452.0,4056.0,-90752.0,-219.0,-19950.0,8880.0,10910.0,-17250.0,17172.0,96380.0,17970.0,-18430.0,3.0,7500.0,-253.0,-16056.0,-51358.0,-15704.0,3822.0,3.0
2022-10-11 07:00:00,-86536.0,3.0,-1941.0,-148907.0,0.966,10910.0,27400.0,4428.0,-91476.0,140.0,-18430.0,8600.0,12130.0,-16056.0,20452.0,102076.0,17980.0,-16500.0,3.0,8590.0,-399.0,-17500.0,-46317.0,-12880.0,5536.0,3.0
2022-10-11 08:00:00,-77960.0,3.0,-1429.0,-139257.0,0.866,12130.0,36768.0,5204.0,-86536.0,645.0,-16500.0,8740.0,12536.0,-15250.0,27400.0,116530.0,17980.0,-14720.0,3.0,9580.0,-219.0,-17810.0,-40026.0,-10820.0,6776.0,3.0
2022-10-11 09:00:00,-73036.0,3.0,-1237.0,-124019.0,0.707,12536.0,41892.0,5090.0,-77960.0,849.0,-14720.0,8120.0,12536.0,-14650.0,36768.0,135640.0,17980.0,-13390.0,3.0,9680.0,140.0,-17250.0,-35387.0,-9930.0,7348.0,3.0
2022-10-11 10:00:00,-68644.0,3.0,-1209.0,-106138.0,0.5,12536.0,47276.0,4460.0,-73036.0,618.0,-13390.0,8270.0,12150.0,-14344.0,41892.0,151499.0,17980.0,-13400.0,4.0,9370.0,645.0,-16056.0,-32847.0,-9990.0,7290.0,3.0
2022-10-11 11:00:00,-69436.0,3.0,-1163.0,-102639.0,0.2588,12150.0,46108.0,4280.0,-68644.0,-31.0,-13400.0,6852.0,11100.0,-14270.0,47276.0,148403.0,18000.0,-13790.0,4.0,8660.0,849.0,-15250.0,-33923.0,-10650.0,6730.0,3.0
2022-10-11 12:00:00,-65432.0,3.0,-1565.0,-114140.0,0.0,11100.0,47296.0,3804.0,-69436.0,-241.0,-13790.0,6270.0,10140.0,-15304.0,46108.0,130712.0,18000.0,-15120.0,3.0,7548.0,618.0,-14650.0,-35425.0,-13096.0,5290.0,3.0
2022-10-11 13:00:00,-62484.0,3.0,-1892.0,-130890.0,-0.2588,10140.0,47580.0,3396.0,-65432.0,-596.0,-15120.0,6176.0,8580.0,-16980.0,47296.0,106113.0,18000.0,-16960.0,3.0,5960.0,-31.0,-14344.0,-38389.0,-16010.0,3500.0,3.0
2022-10-11 14:00:00,-63840.0,3.0,-2460.0,-158464.0,-0.5,8580.0,45588.0,2814.0,-62484.0,-1470.0,-16960.0,5450.0,6132.0,-19180.0,47580.0,75721.0,18020.0,-18900.0,3.0,5056.0,-241.0,-14270.0,-43657.0,-18180.0,2124.0,3.0
2022-10-11 15:00:00,-70708.0,3.0,-2666.0,-176883.0,-0.707,6132.0,38680.0,2302.0,-63840.0,-1951.0,-18900.0,5884.0,6316.0,-19920.0,45588.0,57805.0,18030.0,-20290.0,3.0,5500.0,-596.0,-15304.0,-50680.0,-19790.0,1127.0,4.0
2022-10-11 16:00:00,-80400.0,4.0,-1964.0,-181151.0,-0.866,6316.0,28280.0,1987.0,-70708.0,-2100.0,-20290.0,8760.0,11490.0,-20140.0,38680.0,59569.0,18050.0,-21730.0,3.0,5876.0,-1470.0,-16980.0,-54153.0,-21340.0,1010.0,4.0
2022-10-11 17:00:00,-87160.0,4.0,-1861.0,-180541.0,-0.966,11490.0,25632.0,1958.0,-80400.0,-1872.0,-21730.0,6316.0,6120.0,-19460.0,28280.0,61307.0,18060.0,-21550.0,3.0,5852.0,-1951.0,-19180.0,-54962.0,-21220.0,1017.0,4.0
2022-10-11 18:00:00,-88564.0,4.0,-1645.0,-172674.0,-1.0,6120.0,27852.0,1704.0,-87160.0,-1952.0,-21550.0,3982.0,4212.0,-18370.0,25632.0,54248.0,18080.0,-20350.0,3.0,5264.0,-2100.0,-19920.0,-52407.0,-20140.0,981.0,3.0
2022-10-11 19:00:00,-83376.0,3.0,-1929.0,-168712.0,-0.966,4212.0,26740.0,1646.0,-88564.0,-1779.0,-20350.0,3534.0,3716.0,-17310.0,27852.0,42938.0,18080.0,-18850.0,3.0,5012.0,-1872.0,-20140.0,-49434.0,-18850.0,966.0,3.0
