,SP_surplus,target_lag_1,SE_surplus,DE_surplus,sin_hour,IT_green_energy_lag_1,SP_green_energy,DK_green_energy,SP_surplus_lag_1,DK_surplus,HU_surplus_lag_1,IT_green_energy_lag_24,IT_green_energy,PO_surplus,SP_green_energy_lag_1,DE_green_energy,HU_Load_monthly_mean,HU_surplus,target_lag_24,PO_green_energy_lag_24,DK_surplus_lag_2,PO_surplus_lag_3,NE_surplus,HU_surplus_lag_24,HU_green_energy_lag_24
4967,-59752.0,3.0,-716.0,-93525.0,0.0,7050.0,45104.0,4290.0,-63744.0,1530.0,-15960.0,9304.0,6490.0,-13720.0,45596.0,71931.0,19250.0,-15490.0,3.0,3630.0,1669.0,-14210.0,-39526.0,-15280.0,1054.0
4968,-60488.0,3.0,-537.0,-91617.0,0.2588,6490.0,41612.0,4348.0,-59752.0,1589.0,-15490.0,8990.0,6550.0,-13680.0,45104.0,74728.0,19250.0,-15420.0,3.0,3362.0,1687.0,-13760.0,-38897.0,-15330.0,894.0
4969,-60348.0,3.0,-497.0,-91806.0,0.5,6550.0,40788.0,4390.0,-60488.0,1596.0,-15420.0,8550.0,5960.0,-13560.0,41612.0,79786.0,19250.0,-15690.0,3.0,3356.0,1530.0,-13810.0,-38384.0,-15656.0,912.0
4970,-61604.0,3.0,-575.0,-105451.0,0.707,5960.0,41736.0,4264.0,-60348.0,1170.0,-15690.0,7636.0,5524.0,-15470.0,40788.0,79891.0,19250.0,-16220.0,3.0,3104.0,1589.0,-13720.0,-38903.0,-16020.0,1265.0
4971,-73700.0,3.0,-433.0,-121619.0,0.866,5524.0,37476.0,4824.0,-61604.0,1406.0,-16220.0,9680.0,7972.0,-16850.0,41736.0,86545.0,19250.0,-17220.0,3.0,3316.0,1596.0,-13680.0,-40106.0,-17180.0,1845.0
4972,-81504.0,3.0,-446.0,-124263.0,0.966,7972.0,35504.0,4908.0,-73700.0,1195.0,-17220.0,13180.0,11450.0,-16930.0,37476.0,99518.0,19250.0,-16300.0,3.0,3978.0,1170.0,-13560.0,-40861.0,-17000.0,2902.0
4973,-80704.0,3.0,-571.0,-115841.0,1.0,11450.0,42148.0,5020.0,-81504.0,1086.0,-16300.0,15650.0,13270.0,-15810.0,35504.0,118044.0,19250.0,-14620.0,3.0,4860.0,1406.0,-15470.0,-40323.0,-16020.0,4300.0
4974,-71684.0,3.0,-724.0,-99036.0,0.966,13270.0,57224.0,4990.0,-80704.0,979.0,-14620.0,15624.0,14890.0,-14680.0,42148.0,143330.0,19250.0,-12950.0,3.0,5190.0,1195.0,-16850.0,-38453.0,-14890.0,5570.0
4975,-68912.0,3.0,-849.0,-82049.0,0.866,14890.0,64912.0,5104.0,-71684.0,1095.0,-12950.0,16560.0,16460.0,-14020.0,57224.0,168650.0,19230.0,-11990.0,3.0,5240.0,1086.0,-16930.0,-36591.0,-14470.0,6320.0
4976,-70948.0,3.0,-976.0,-69934.0,0.707,16460.0,65984.0,4910.0,-68912.0,810.0,-11990.0,17420.0,16130.0,-13900.0,64912.0,183325.0,19230.0,-11816.0,3.0,5230.0,979.0,-15810.0,-35137.0,-15490.0,6036.0
4977,-71480.0,3.0,-701.0,-61576.0,0.5,16130.0,69016.0,4920.0,-70948.0,829.0,-11816.0,18020.0,16690.0,-13944.0,65984.0,189330.0,19250.0,-11930.0,3.0,5250.0,1095.0,-14680.0,-34130.0,-15970.0,5612.0
4978,-70520.0,3.0,-727.0,-47710.0,0.2588,16690.0,71712.0,4280.0,-71480.0,262.0,-11930.0,18320.0,17010.0,-13860.0,69016.0,196888.0,19250.0,-12540.0,3.0,5200.0,810.0,-14020.0,-34438.0,-16090.0,5150.0
4979,-68596.0,3.0,-817.0,-42936.0,0.0,17010.0,72556.0,4510.0,-70520.0,646.0,-12540.0,17680.0,17180.0,-14500.0,71712.0,197346.0,19250.0,-14000.0,3.0,4830.0,829.0,-13900.0,-34395.0,-17500.0,4032.0
4980,-68128.0,3.0,-963.0,-43985.0,-0.2588,17180.0,71272.0,4296.0,-68596.0,461.0,-14000.0,17300.0,16290.0,-15100.0,72556.0,192942.0,19250.0,-15350.0,3.0,4150.0,262.0,-13944.0,-34238.0,-18600.0,3188.0
4981,-68636.0,3.0,-1086.0,-67811.0,-0.5,16290.0,70220.0,4164.0,-68128.0,141.0,-15350.0,16350.0,15130.0,-15890.0,71272.0,165821.0,19250.0,-17060.0,3.0,3838.0,646.0,-13860.0,-35863.0,-19260.0,2396.0
4982,-67104.0,3.0,-1182.0,-95110.0,-0.707,15130.0,70768.0,4148.0,-68636.0,259.0,-17060.0,14824.0,15570.0,-16690.0,70220.0,134080.0,19250.0,-18610.0,3.0,3364.0,461.0,-14500.0,-39182.0,-19330.0,1906.0
4983,-68408.0,3.0,-1187.0,-118454.0,-0.866,15570.0,67056.0,3972.0,-67104.0,344.0,-18610.0,14000.0,14650.0,-17540.0,70768.0,107497.0,19260.0,-20350.0,3.0,2790.0,141.0,-15100.0,-40421.0,-19940.0,1297.0
4984,-73664.0,3.0,-1268.0,-129143.0,-0.966,14650.0,59988.0,3612.0,-68408.0,194.0,-20350.0,11810.0,12870.0,-18060.0,67056.0,91737.0,19260.0,-21070.0,3.0,2624.0,259.0,-15890.0,-42551.0,-20420.0,746.0
4985,-82788.0,3.0,-1126.0,-135706.0,-1.0,12870.0,47800.0,3354.0,-73664.0,60.0,-21070.0,9550.0,11230.0,-18000.0,59988.0,76298.0,19260.0,-21020.0,3.0,2252.0,344.0,-16690.0,-44028.0,-20780.0,588.0
4986,-85672.0,3.0,-663.0,-135241.0,-0.966,11230.0,43820.0,3064.0,-82788.0,-137.0,-21020.0,6824.0,9544.0,-17280.0,47800.0,70967.0,19260.0,-20480.0,3.0,2356.0,194.0,-17540.0,-45155.0,-20160.0,619.0
4987,-82276.0,4.0,-193.0,-131982.0,-0.866,9544.0,42468.0,2772.0,-85672.0,-212.0,-20480.0,6796.0,7370.0,-16110.0,43820.0,63446.0,19260.0,-19360.0,3.0,2496.0,60.0,-18060.0,-43998.0,-19200.0,624.0
4988,-77556.0,3.0,-340.0,-121415.0,-0.707,7370.0,39352.0,2520.0,-82276.0,-292.0,-19360.0,6600.0,5820.0,-14950.0,42468.0,61149.0,19260.0,-18270.0,3.0,2360.0,-137.0,-18000.0,-41553.0,-18180.0,602.0
4989,-77024.0,3.0,-500.0,-113385.0,-0.5,5820.0,36232.0,2332.0,-77556.0,-347.0,-18270.0,6730.0,5612.0,-14240.0,39352.0,61052.0,19260.0,-17020.0,3.0,2164.0,-212.0,-17280.0,-39105.0,-17090.0,508.0
4990,-73956.0,4.0,-505.0,-105608.0,-0.2588,5612.0,33064.0,2076.0,-77024.0,-546.0,-17020.0,7050.0,5836.0,-14024.0,36232.0,62374.0,19260.0,-15950.0,3.0,1941.0,-292.0,-16110.0,-37163.0,-15960.0,515.0
4991,-73676.0,4.0,-384.0,-99816.0,0.0,5836.0,29340.0,1957.0,-73956.0,-639.0,-15950.0,6490.0,5910.0,-14030.0,33064.0,67183.0,19260.0,-15470.0,3.0,1943.0,-347.0,-14950.0,-36407.0,-15490.0,513.0
4992,-73392.0,4.0,-81.0,-102624.0,0.2588,5910.0,27624.0,1721.0,-73676.0,-894.0,-15470.0,6550.0,5748.0,-14100.0,29340.0,64856.0,19250.0,-15384.0,3.0,2052.0,-546.0,-14240.0,-36080.0,-15420.0,507.0
4993,-74496.0,4.0,-160.0,-112651.0,0.5,5748.0,25740.0,1533.0,-73392.0,-1132.0,-15384.0,5960.0,6010.0,-14200.0,27624.0,58864.0,19250.0,-15670.0,3.0,2192.0,-639.0,-14024.0,-36508.0,-15690.0,507.0
4994,-79028.0,4.0,-611.0,-128499.0,0.707,6010.0,23720.0,1493.0,-74496.0,-1461.0,-15670.0,5524.0,5790.0,-15930.0,25740.0,54779.0,19250.0,-16376.0,3.0,2308.0,-894.0,-14030.0,-37088.0,-16220.0,658.0
4995,-85072.0,4.0,-803.0,-146083.0,0.866,5790.0,25584.0,1498.0,-79028.0,-1871.0,-16376.0,7972.0,8360.0,-16800.0,23720.0,60823.0,19250.0,-17660.0,3.0,2868.0,-1132.0,-14100.0,-38198.0,-17220.0,1349.0
4996,-89736.0,4.0,-939.0,-145931.0,0.966,8360.0,27392.0,1661.0,-85072.0,-1982.0,-17660.0,11450.0,12700.0,-16140.0,25584.0,76886.0,19250.0,-17520.0,3.0,3820.0,-1461.0,-14200.0,-38717.0,-16300.0,2888.0
4997,-88280.0,4.0,-1311.0,-135129.0,1.0,12700.0,35104.0,1870.0,-89736.0,-1958.0,-17520.0,13270.0,14380.0,-15100.0,27392.0,100095.0,19250.0,-16660.0,3.0,5310.0,-1871.0,-15930.0,-38305.0,-14620.0,4616.0
4998,-80836.0,4.0,-1404.0,-111952.0,0.966,14380.0,48884.0,1987.0,-88280.0,-1965.0,-16660.0,14890.0,14750.0,-14340.0,35104.0,128779.0,19250.0,-15540.0,3.0,6544.0,-1982.0,-16800.0,-34696.0,-12950.0,6104.0
4999,-75520.0,4.0,-1328.0,-91687.0,0.866,14750.0,57488.0,2084.0,-80836.0,-1884.0,-15540.0,16460.0,15890.0,-14290.0,48884.0,155672.0,19250.0,-14250.0,3.0,7070.0,-1958.0,-16140.0,-31089.0,-11990.0,7100.0
5000,-78232.0,4.0,-1143.0,-74150.0,0.707,15890.0,58680.0,2206.0,-75520.0,-1712.0,-14250.0,16130.0,15950.0,-14340.0,57488.0,176485.0,19250.0,-13490.0,3.0,7020.0,-1965.0,-15100.0,-28575.0,-11816.0,7480.0
5001,-81120.0,4.0,-970.0,-63033.0,0.5,15950.0,59528.0,2248.0,-78232.0,-1676.0,-13490.0,16690.0,16050.0,-14400.0,58680.0,188721.0,19250.0,-13120.0,3.0,7200.0,-1884.0,-14340.0,-26771.0,-11930.0,7612.0
5002,-82144.0,4.0,-946.0,-65503.0,0.2588,16050.0,60536.0,2022.0,-81120.0,-1855.0,-13120.0,17010.0,16740.0,-14460.0,59528.0,181435.0,19250.0,-13190.0,3.0,6908.0,-1712.0,-14290.0,-26441.0,-12540.0,7250.0
5003,-80004.0,4.0,-1006.0,-74688.0,0.0,16740.0,62480.0,2236.0,-82144.0,-1614.0,-13190.0,17180.0,16720.0,-14904.0,60536.0,169237.0,19250.0,-14210.0,3.0,6250.0,-1676.0,-14340.0,-27580.0,-14000.0,6384.0
5004,-76132.0,4.0,-1135.0,-87961.0,-0.2588,16720.0,64628.0,2144.0,-80004.0,-1697.0,-14210.0,16290.0,15940.0,-15736.0,62480.0,150066.0,19250.0,-15770.0,3.0,5590.0,-1855.0,-14400.0,-29976.0,-15350.0,5476.0
5005,-74740.0,4.0,-1423.0,-102694.0,-0.5,15940.0,64908.0,1890.0,-76132.0,-2052.0,-15770.0,15130.0,15010.0,-16770.0,64628.0,129017.0,19260.0,-17230.0,3.0,4696.0,-1614.0,-14460.0,-33337.0,-17060.0,4292.0
5006,-72516.0,4.0,-1369.0,-125378.0,-0.707,15010.0,65460.0,1552.0,-74740.0,-2336.0,-17230.0,15570.0,13890.0,-17900.0,64908.0,104452.0,19260.0,-18910.0,3.0,3672.0,-1697.0,-14904.0,-37827.0,-18610.0,2978.0
5007,-71748.0,4.0,-1358.0,-141602.0,-0.866,13890.0,64096.0,1193.0,-72516.0,-2488.0,-18910.0,14650.0,14024.0,-18850.0,65460.0,85887.0,19260.0,-20590.0,3.0,2942.0,-2052.0,-15736.0,-39656.0,-20350.0,1590.0
5008,-73228.0,4.0,-1167.0,-144742.0,-0.966,14024.0,60880.0,929.0,-71748.0,-2542.0,-20590.0,12870.0,11140.0,-18980.0,64096.0,79416.0,19260.0,-21310.0,3.0,2496.0,-2336.0,-16770.0,-41731.0,-21070.0,860.0
5009,-80204.0,4.0,-1041.0,-143232.0,-1.0,11140.0,51892.0,826.0,-73228.0,-2508.0,-21310.0,11230.0,8900.0,-18560.0,60880.0,72983.0,19280.0,-21620.0,3.0,2412.0,-2488.0,-17900.0,-42706.0,-21020.0,857.0
5010,-85744.0,4.0,-732.0,-138593.0,-0.966,8900.0,45412.0,812.0,-80204.0,-2440.0,-21620.0,9544.0,6996.0,-17170.0,51892.0,73852.0,19280.0,-20850.0,4.0,1806.0,-2542.0,-18850.0,-42009.0,-20480.0,657.0
5011,-83096.0,4.0,-636.0,-120430.0,-0.866,6996.0,43368.0,797.0,-85744.0,-2248.0,-20850.0,7370.0,6410.0,-15420.0,45412.0,81781.0,19280.0,-19570.0,3.0,1543.0,-2508.0,-18980.0,-40179.0,-19360.0,619.0
5012,-78736.0,4.0,-773.0,-106698.0,-0.707,6410.0,40296.0,785.0,-83096.0,-2090.0,-19570.0,5820.0,4924.0,-14060.0,43368.0,82320.0,19280.0,-18460.0,3.0,1457.0,-2440.0,-18560.0,-38414.0,-18270.0,631.0
5013,-76008.0,4.0,-775.0,-98823.0,-0.5,4924.0,38912.0,782.0,-78736.0,-1977.0,-18460.0,5612.0,4890.0,-13500.0,40296.0,81309.0,19280.0,-17170.0,4.0,1539.0,-2248.0,-17170.0,-36658.0,-17020.0,620.0
5014,-73980.0,4.0,-885.0,-93384.0,-0.2588,4890.0,35024.0,767.0,-76008.0,-1917.0,-17170.0,5836.0,4884.0,-13020.0,38912.0,80907.0,19280.0,-16200.0,4.0,1504.0,-2090.0,-15420.0,-35680.0,-15950.0,663.0
5015,-71900.0,4.0,-1020.0,-91099.0,0.0,4884.0,32148.0,750.0,-73980.0,-1887.0,-16200.0,5910.0,4844.0,-12910.0,35024.0,80090.0,19260.0,-15704.0,4.0,1382.0,-1977.0,-14060.0,-35407.0,-15470.0,647.0
5016,-70548.0,4.0,-1006.0,-93710.0,0.2588,4844.0,30920.0,770.0,-71900.0,-1879.0,-15704.0,5748.0,5370.0,-12860.0,32148.0,77637.0,19260.0,-15500.0,4.0,1358.0,-1917.0,-13500.0,-35458.0,-15384.0,653.0
5017,-71032.0,4.0,-839.0,-105067.0,0.5,5370.0,29340.0,800.0,-70548.0,-1911.0,-15500.0,6010.0,4484.0,-12810.0,30920.0,68973.0,19260.0,-15610.0,4.0,1407.0,-1887.0,-13020.0,-36465.0,-15670.0,701.0
5018,-75236.0,4.0,-955.0,-122175.0,0.707,4484.0,27756.0,880.0,-71032.0,-2102.0,-15610.0,5790.0,4636.0,-14540.0,29340.0,63728.0,19260.0,-16136.0,4.0,1641.0,-1879.0,-12910.0,-37856.0,-16376.0,747.0
5019,-83188.0,4.0,-1242.0,-137678.0,0.866,4636.0,27220.0,1047.0,-75236.0,-2336.0,-16136.0,8360.0,6756.0,-16250.0,27756.0,71103.0,19260.0,-17220.0,4.0,2444.0,-1911.0,-12860.0,-39332.0,-17660.0,1255.0
5020,-90008.0,4.0,-1402.0,-138855.0,0.966,6756.0,27056.0,1322.0,-83188.0,-2412.0,-17220.0,12700.0,11240.0,-16460.0,27220.0,85827.0,19260.0,-16830.0,4.0,4116.0,-2102.0,-12810.0,-41405.0,-17520.0,2188.0
5021,-89096.0,4.0,-1420.0,-135419.0,1.0,11240.0,34228.0,1646.0,-90008.0,-2296.0,-16830.0,14380.0,13690.0,-15896.0,27056.0,99677.0,19260.0,-15576.0,4.0,5224.0,-2336.0,-14540.0,-41757.0,-16660.0,3228.0
5022,-79544.0,4.0,-1372.0,-127380.0,0.966,13690.0,50264.0,1944.0,-89096.0,-2132.0,-15576.0,14750.0,14600.0,-15200.0,34228.0,113902.0,19260.0,-14340.0,4.0,6190.0,-2412.0,-16250.0,-39587.0,-15540.0,4320.0
5023,-75564.0,4.0,-1321.0,-113500.0,0.866,14600.0,58320.0,2134.0,-79544.0,-1939.0,-14340.0,15890.0,15570.0,-15070.0,50264.0,133800.0,19260.0,-13570.0,4.0,6536.0,-2296.0,-16460.0,-36558.0,-14250.0,5376.0
5024,-75572.0,4.0,-1308.0,-102470.0,0.707,15570.0,61328.0,2352.0,-75564.0,-1666.0,-13570.0,15950.0,16420.0,-14960.0,58320.0,149250.0,19260.0,-13350.0,4.0,6572.0,-2132.0,-15896.0,-34145.0,-13490.0,6304.0
5025,-77880.0,4.0,-1049.0,-86661.0,0.5,16420.0,62584.0,2442.0,-75572.0,-1525.0,-13350.0,16050.0,15880.0,-15030.0,61328.0,164421.0,19260.0,-14030.0,4.0,6584.0,-1939.0,-15200.0,-31330.0,-13120.0,6860.0
5026,-76204.0,4.0,-999.0,-76471.0,0.2588,15880.0,65656.0,2502.0,-77880.0,-1400.0,-14030.0,16740.0,16400.0,-14910.0,62584.0,166743.0,19260.0,-14320.0,4.0,6250.0,-1666.0,-15070.0,-29137.0,-13190.0,6796.0
5027,-70576.0,4.0,-1098.0,-88288.0,0.0,16400.0,69972.0,2580.0,-76204.0,-1253.0,-14320.0,16720.0,14940.0,-15464.0,65656.0,147718.0,19260.0,-14950.0,4.0,5772.0,-1525.0,-14960.0,-28681.0,-14210.0,6280.0
5028,-65540.0,4.0,-923.0,-99347.0,-0.2588,14940.0,72376.0,2584.0,-70576.0,-1235.0,-14950.0,15940.0,14700.0,-16080.0,69972.0,130356.0,19260.0,-16250.0,4.0,4936.0,-1400.0,-15030.0,-29535.0,-15770.0,5230.0
5029,-62744.0,4.0,-1184.0,-112294.0,-0.5,14700.0,73564.0,2432.0,-65540.0,-1480.0,-16250.0,15010.0,14160.0,-16820.0,72376.0,114854.0,19280.0,-17810.0,4.0,3760.0,-1253.0,-14910.0,-32381.0,-17230.0,4210.0
5030,-57232.0,4.0,-1189.0,-125260.0,-0.707,14160.0,78012.0,2072.0,-62744.0,-1775.0,-17810.0,13890.0,12190.0,-17260.0,73564.0,101601.0,19280.0,-19090.0,4.0,2616.0,-1235.0,-15464.0,-36533.0,-18910.0,2804.0
5031,-52320.0,4.0,-1234.0,-128588.0,-0.866,12190.0,79572.0,1739.0,-57232.0,-1834.0,-19090.0,14024.0,10690.0,-17250.0,78012.0,94719.0,19280.0,-20750.0,4.0,1770.0,-1480.0,-16080.0,-39528.0,-20590.0,1480.0
5032,-55764.0,4.0,-1121.0,-126892.0,-0.966,10690.0,74320.0,1496.0,-52320.0,-1880.0,-20750.0,11140.0,9190.0,-17100.0,79572.0,88388.0,19300.0,-21220.0,4.0,1713.0,-1775.0,-16820.0,-42797.0,-21310.0,786.0
5033,-63712.0,4.0,-803.0,-122533.0,-1.0,9190.0,63516.0,1478.0,-55764.0,-1783.0,-21220.0,8900.0,7788.0,-16420.0,74320.0,82930.0,19300.0,-21260.0,4.0,1887.0,-1834.0,-17260.0,-44842.0,-21620.0,620.0
5034,-71112.0,4.0,-694.0,-121537.0,-0.966,7788.0,54524.0,1461.0,-63712.0,-1736.0,-21260.0,6996.0,5990.0,-15320.0,63516.0,79620.0,19300.0,-20740.0,4.0,1863.0,-1880.0,-17250.0,-45387.0,-20850.0,625.0
5035,-67260.0,4.0,-462.0,-114355.0,-0.866,5990.0,52856.0,1416.0,-71112.0,-1605.0,-20740.0,6410.0,5652.0,-14150.0,54524.0,74992.0,19300.0,-19620.0,4.0,2132.0,-1783.0,-17100.0,-45066.0,-19570.0,621.0
5036,-58252.0,4.0,-463.0,-112476.0,-0.707,5652.0,54588.0,1337.0,-67260.0,-1509.0,-19620.0,4924.0,5696.0,-13176.0,52856.0,64218.0,19300.0,-18450.0,4.0,2230.0,-1736.0,-16420.0,-44121.0,-18460.0,626.0
5037,-60032.0,4.0,-466.0,-102324.0,-0.5,5696.0,49868.0,1237.0,-58252.0,-1492.0,-18450.0,4890.0,5384.0,-12520.0,54588.0,63625.0,19300.0,-17120.0,4.0,2292.0,-1605.0,-15320.0,-42021.0,-17170.0,645.0
5038,-53752.0,4.0,-599.0,-103324.0,-0.2588,5384.0,50536.0,1166.0,-60032.0,-1468.0,-17120.0,4884.0,5644.0,-12150.0,49868.0,55688.0,19300.0,-16104.0,4.0,2352.0,-1509.0,-14150.0,-40480.0,-16200.0,638.0
5039,-49424.0,4.0,-575.0,-105432.0,0.0,5644.0,49856.0,1131.0,-53752.0,-1431.0,-16104.0,4844.0,5944.0,-12150.0,50536.0,48773.0,19280.0,-15440.0,4.0,2384.0,-1492.0,-13176.0,-39440.0,-15704.0,640.0
5040,-48704.0,4.0,-521.0,-105961.0,0.2588,5944.0,47680.0,1090.0,-49424.0,-1476.0,-15440.0,5370.0,6056.0,-12240.0,49856.0,45670.0,19280.0,-15120.0,4.0,2410.0,-1468.0,-12520.0,-38878.0,-15500.0,698.0
5041,-48732.0,4.0,-301.0,-107669.0,0.5,6056.0,45584.0,1090.0,-48704.0,-1439.0,-15120.0,4484.0,6252.0,-11910.0,47680.0,44460.0,19280.0,-14990.0,4.0,2528.0,-1431.0,-12150.0,-38755.0,-15610.0,859.0
5042,-49620.0,4.0,-314.0,-111107.0,0.707,6252.0,43632.0,1305.0,-48732.0,-1316.0,-14990.0,4636.0,6490.0,-12770.0,45584.0,42163.0,19280.0,-14584.0,4.0,2726.0,-1476.0,-12150.0,-38357.0,-16136.0,977.0
5043,-52420.0,4.0,-404.0,-113682.0,0.866,6490.0,41944.0,1516.0,-49620.0,-1358.0,-14584.0,6756.0,8090.0,-14060.0,43632.0,45822.0,19260.0,-14550.0,4.0,3084.0,-1439.0,-12240.0,-37255.0,-17220.0,1516.0
5044,-52628.0,4.0,-618.0,-112861.0,0.966,8090.0,41860.0,1645.0,-52420.0,-1501.0,-14550.0,11240.0,11200.0,-15060.0,41944.0,58432.0,19260.0,-14296.0,4.0,4020.0,-1316.0,-11910.0,-35454.0,-16830.0,2748.0
5045,-52104.0,4.0,-778.0,-103067.0,1.0,11200.0,48048.0,1949.0,-52628.0,-1444.0,-14296.0,13690.0,13350.0,-15110.0,41860.0,81456.0,19260.0,-14110.0,4.0,4980.0,-1358.0,-12770.0,-33690.0,-15576.0,4280.0
5046,-45180.0,4.0,-753.0,-87468.0,0.966,13350.0,62252.0,2120.0,-52104.0,-1408.0,-14110.0,14600.0,15040.0,-14856.0,48048.0,106286.0,19260.0,-13944.0,4.0,5476.0,-1501.0,-14060.0,-31501.0,-14340.0,5612.0
5047,-45096.0,4.0,-564.0,-64270.0,0.866,15040.0,67932.0,2210.0,-45180.0,-1355.0,-13944.0,15570.0,17340.0,-14800.0,62252.0,136351.0,19260.0,-14350.0,4.0,6164.0,-1444.0,-15060.0,-27968.0,-13570.0,6556.0
5048,-45812.0,4.0,-356.0,-44189.0,0.707,17340.0,70460.0,2308.0,-45096.0,-1295.0,-14350.0,16420.0,18960.0,-14900.0,67932.0,161137.0,19260.0,-15064.0,4.0,6384.0,-1408.0,-15110.0,-25242.0,-13350.0,7040.0
5049,-47724.0,4.0,-260.0,-31493.0,0.5,18960.0,71856.0,2368.0,-45812.0,-1189.0,-15064.0,15880.0,20020.0,-14984.0,70460.0,171349.0,19260.0,-14930.0,4.0,6176.0,-1355.0,-14856.0,-25288.0,-14030.0,6856.0
5050,-48192.0,4.0,-286.0,-26796.0,0.2588,20020.0,74120.0,2338.0,-47724.0,-1148.0,-14930.0,16400.0,19650.0,-14910.0,71856.0,169063.0,19250.0,-13784.0,4.0,5830.0,-1295.0,-14800.0,-25891.0,-14320.0,6500.0
5051,-47428.0,4.0,-329.0,-25322.0,0.0,19650.0,75176.0,2264.0,-48192.0,-1175.0,-13784.0,14940.0,18620.0,-14936.0,74120.0,165466.0,19250.0,-13420.0,4.0,5544.0,-1189.0,-14900.0,-26979.0,-14950.0,6044.0
5052,-47372.0,4.0,-347.0,-32832.0,-0.2588,18620.0,74080.0,2202.0,-47428.0,-1256.0,-13420.0,14700.0,15720.0,-15144.0,75176.0,156864.0,19250.0,-14000.0,4.0,4756.0,-1148.0,-14984.0,-28833.0,-16250.0,5172.0
5053,-45020.0,4.0,-498.0,-55689.0,-0.5,15720.0,74608.0,2076.0,-47372.0,-1570.0,-14000.0,14160.0,13760.0,-15400.0,74080.0,131281.0,19250.0,-14424.0,4.0,3614.0,-1175.0,-14910.0,-33264.0,-17810.0,4136.0
5054,-45100.0,4.0,-747.0,-84647.0,-0.707,13760.0,73628.0,1785.0,-45020.0,-1876.0,-14424.0,12190.0,11850.0,-15390.0,74608.0,103811.0,19250.0,-15140.0,4.0,3114.0,-1256.0,-14936.0,-37747.0,-19090.0,3008.0
5055,-45024.0,4.0,-751.0,-103039.0,-0.866,11850.0,72592.0,1529.0,-45100.0,-1988.0,-15140.0,10690.0,11310.0,-15070.0,73628.0,85986.0,19250.0,-16290.0,4.0,3252.0,-1570.0,-15144.0,-41083.0,-20750.0,1628.0
5056,-50112.0,4.0,-591.0,-109475.0,-0.966,11310.0,66892.0,1282.0,-45024.0,-2021.0,-16290.0,9190.0,9656.0,-14970.0,72592.0,75707.0,19250.0,-17100.0,4.0,3262.0,-1876.0,-15400.0,-43339.0,-21220.0,1015.0
5057,-52712.0,4.0,-311.0,-112917.0,-1.0,9656.0,63616.0,1096.0,-50112.0,-2072.0,-17100.0,7788.0,9360.0,-14820.0,66892.0,65234.0,19250.0,-17840.0,4.0,3696.0,-1988.0,-15390.0,-44371.0,-21260.0,870.0
5058,-57180.0,4.0,-466.0,-110838.0,-0.966,9360.0,60480.0,1123.0,-52712.0,-1936.0,-17840.0,5990.0,7704.0,-14424.0,63616.0,63578.0,19250.0,-17200.0,4.0,3478.0,-2021.0,-15070.0,-44022.0,-20740.0,748.0
5059,-55168.0,4.0,-195.0,-107601.0,-0.866,7704.0,58404.0,1130.0,-57180.0,-1796.0,-17200.0,5652.0,6290.0,-13224.0,60480.0,58493.0,19230.0,-15940.0,4.0,3356.0,-2072.0,-14970.0,-42808.0,-19620.0,701.0
5060,-53348.0,4.0,65.0,-106003.0,-0.707,6290.0,54732.0,1109.0,-55168.0,-1661.0,-15940.0,5696.0,6404.0,-12160.0,58404.0,50389.0,19230.0,-14940.0,4.0,3216.0,-1936.0,-14820.0,-41285.0,-18450.0,732.0
5061,-54308.0,4.0,135.0,-110230.0,-0.5,6404.0,48316.0,1067.0,-53348.0,-1598.0,-14940.0,5384.0,5680.0,-11710.0,54732.0,39045.0,19230.0,-13850.0,4.0,3044.0,-1796.0,-14424.0,-39364.0,-17120.0,706.0
5062,-52252.0,4.0,196.0,-108587.0,-0.2588,5680.0,45116.0,1010.0,-54308.0,-1579.0,-13850.0,5644.0,5572.0,-11440.0,48316.0,35724.0,19220.0,-13050.0,4.0,2888.0,-1661.0,-13224.0,-38056.0,-16104.0,666.0
5063,-51980.0,4.0,1.0,-105671.0,0.0,5572.0,40908.0,934.0,-52252.0,-1594.0,-13050.0,5944.0,5560.0,-11256.0,45116.0,35044.0,19220.0,-12680.0,4.0,2768.0,-1598.0,-12160.0,-36789.0,-15440.0,745.0
5064,-49216.0,4.0,-75.0,-102215.0,0.2588,5560.0,40000.0,897.0,-51980.0,-1617.0,-12680.0,6056.0,5456.0,-11140.0,40908.0,37816.0,19200.0,-12450.0,4.0,2572.0,-1579.0,-11710.0,-36240.0,-15120.0,831.0
5065,-46712.0,4.0,84.0,-96113.0,0.5,5456.0,40948.0,896.0,-49216.0,-1590.0,-12450.0,6252.0,5580.0,-10744.0,40000.0,44729.0,19200.0,-12344.0,4.0,2464.0,-1594.0,-11440.0,-35741.0,-14990.0,894.0
5066,-48424.0,4.0,-18.0,-92976.0,0.707,5580.0,38900.0,937.0,-46712.0,-1640.0,-12344.0,6490.0,6096.0,-10936.0,40948.0,49168.0,19180.0,-11940.0,4.0,2512.0,-1617.0,-11256.0,-35310.0,-14584.0,1037.0
5067,-51880.0,4.0,-137.0,-84343.0,0.866,6096.0,35504.0,1036.0,-48424.0,-1755.0,-11940.0,8090.0,8264.0,-11176.0,38900.0,61585.0,19180.0,-11970.0,4.0,2298.0,-1590.0,-11140.0,-34245.0,-14550.0,1600.0
